family_short,task,run_index,dev_mean,dev_max,dev_step0_mean,dev_step0_max,final_gap,gap_auc,update_mag_mean,update_mag_max
llama3.2-1b,code,283,0.0593570896248949,0.24147047164887303,0.0,0.0,0.0014794560000300216,-87.67129991073165,0.6569143001252756,3.9492709625221534
llama3.2-1b,math,284,0.11226059498282105,0.332916190585209,0.0,0.0,0.02111248250305653,-30.912527650594704,0.8456129825022873,4.066350446127488
llama3.2-1b,xsum,285,0.09309275651051663,0.26481937944494044,0.0,0.0,0.00028144416213038426,-50.89961014240981,0.7703290737240979,1.8075882421864178
llama3.2-1b,squad,286,0.09353954765036393,0.4230721663608342,0.0,0.0,-0.01426454779505737,-68.76110758185386,0.7196030440977621,4.145402105732097
llama3.2-1b,agnews,287,0.07557996403325001,0.28985271224389697,0.0,0.0,0.007130418241024006,-88.12379620298742,0.75410613958547,3.969634490821833
qwen2.5-1.5b,alpaca,288,0.03827856871614603,0.08796588835621051,0.0,0.0,-0.006363186161965129,-68.99850769471378,0.285946951663092,0.8294902800878509
qwen2.5-1.5b,code,289,0.03875452800154771,0.0892912251826217,0.0,0.0,0.00017547272518275703,-58.40010710321368,0.26909424108938634,0.8736505596273285
qwen2.5-1.5b,math,290,0.06381169664079815,0.1619460656432563,0.0,0.0,0.011181426223367458,-47.0018659889698,0.38047986436153486,1.272897855761133
qwen2.5-1.5b,xsum,291,0.04832018593376645,0.22141067384271412,0.0,0.0,0.015118490785360317,-37.52938095480208,0.32941995158607285,1.8678817596512678
qwen2.5-1.5b,squad,292,0.04487996327385529,0.09508832754953794,0.0,0.0,-0.012716013073921228,-71.29069619253278,0.34184145495488666,0.8186876549201767
qwen2.5-1.5b,agnews,293,0.04746768073415893,0.14836146482826232,0.0,0.0,0.005997839145362394,-71.78170610331,0.31370512237719844,1.1969602276295663
llama3.2-1b,alpaca,294,0.05581064957241047,0.3144499133491329,0.0,0.0,-0.01740682257711884,-76.37512133494019,0.6148312563818428,4.049874548353355
llama3.2-1b,code,295,0.05885085519785975,0.23947295200924557,0.0,0.0,0.005993165913969284,-86.93816774729639,0.6602226756262426,3.862467751840706
llama3.2-1b,math,296,0.11689658472475475,0.3609671247885034,0.0,0.0,0.028293228439986662,-28.377372623607506,0.871528909499935,4.151142837440062
llama3.2-1b,xsum,297,0.09249503798890495,0.22932016367078942,0.0,0.0,0.004045809179544335,-53.401025974750546,0.7721531222526533,1.7190617459210895
llama3.2-1b,squad,298,0.09418655992269662,0.3785516566181491,0.0,0.0,-0.0032398490011692482,-71.44805533289914,0.7277755805608073,4.241674129246597
llama3.2-1b,agnews,299,0.07460550333642009,0.3384752401890531,0.0,0.0,0.007234709620475788,-86.79034837409854,0.7601418744464677,4.4973404874566345
qwen2.5-1.5b,alpaca,300,0.03887623974287098,0.08152190283934424,0.0,0.0,0.009888608992099757,-70.0047561544925,0.2832894557713927,0.8273342755115776
qwen2.5-1.5b,code,301,0.03792060479351612,0.09651870841021808,0.0,0.0,0.002665823169052617,-58.506835512816906,0.26690750205446184,0.8687375120026669
qwen2.5-1.5b,math,302,0.06244078205105428,0.15605220703901712,0.0,0.0,0.008505561422556637,-47.61197115257383,0.3789337972603712,1.3481940688324718
qwen2.5-1.5b,xsum,303,0.04716277443299888,0.22635767190753928,0.0,0.0,-0.000499666601419424,-35.3401635080576,0.32321737294816427,1.9048479921271961
qwen2.5-1.5b,squad,304,0.04607163475728985,0.08930847693134043,0.0,0.0,0.003555268004536649,-73.38458396345376,0.34116432702219524,0.6772399962436724
qwen2.5-1.5b,agnews,305,0.046853469104339705,0.16460950691438694,0.0,0.0,0.00016723625361919625,-70.63271607011555,0.31230063749092213,1.1040904582934872
llama3.2-1b,alpaca,306,0.055418823071927484,0.2884905717053993,0.0,0.0,-0.0013807052411138887,-74.57387752812353,0.6169766388895424,3.8308125569072278
llama3.2-1b,code,307,0.058365135745179895,0.2265006292589733,0.0,0.0,0.0025926772207021664,-88.51198188923298,0.6558560603957957,3.8118121182901663
llama3.2-1b,math,308,0.11683496222116288,0.37520177545172023,0.0,0.0,0.02415720915049313,-30.797184634208662,0.8615088854722821,4.206626507877225
llama3.2-1b,xsum,309,0.09471690947408302,0.28019071846284166,0.0,0.0,-0.005392860144376677,-54.25191945731646,0.7751640831290039,2.0263478958243786
llama3.2-1b,squad,310,0.09483697365314557,0.4418378296249195,0.0,0.0,0.0008201793432235371,-72.5398482516408,0.7278601321180281,4.296394859621611
llama3.2-1b,agnews,311,0.07398770696155671,0.33221408124145996,0.0,0.0,0.00584063924849032,-86.77705159299079,0.7588104885551323,4.206950707020813
qwen2.5-1.5b,alpaca,312,0.03836645053924681,0.09714421958276064,0.0,0.0,-0.0027991923429072085,-69.60571553539488,0.2880701977123613,0.771174493240482
qwen2.5-1.5b,code,313,0.037066524724479875,0.07279802890956483,0.0,0.0,0.0013092833738773957,-58.27540846755727,0.2663928358524737,0.9366266597750171
qwen2.5-1.5b,math,314,0.062358816961267154,0.1344290010407282,0.0,0.0,0.009880897371098402,-47.10082511575893,0.38028126345389957,1.2226258515517687
qwen2.5-1.5b,xsum,315,0.04729846066089414,0.18534684846913654,0.0,0.0,-0.01795737329125391,-28.383971959352444,0.3199165787329625,1.6066963167051853
qwen2.5-1.5b,squad,316,0.04632428129106863,0.10569262113538866,0.0,0.0,-0.0060824163854121815,-74.4960906088352,0.3409936021436994,0.7367059805309675
qwen2.5-1.5b,agnews,317,0.047854184317908284,0.151524425789639,0.0,0.0,0.004079597473144514,-70.68047936707735,0.315838001942379,1.1939679123958036
llama3.2-1b,alpaca,318,0.055697996726930196,0.30241261044649165,0.0,0.0,-0.008985281147062762,-80.81210168823601,0.6197953866546048,3.917760192819987
llama3.2-1b,code,319,0.0601924629106067,0.2428666846232337,0.0,0.0,0.006445154882967485,-86.71919690128415,0.6564384585740675,3.743259113835356
llama3.2-1b,math,320,0.1154852729616153,0.33838666398011935,0.0,0.0,0.03194300083816054,-29.46604391075672,0.8690112045331118,4.095534817001526
llama3.2-1b,xsum,321,0.09252050542597824,0.3005009221933457,0.0,0.0,-0.005937809646129555,-56.663273859024095,0.769428772312421,1.9971762871633312
llama3.2-1b,squad,322,0.09321699620123924,0.4625065397150033,0.0,0.0,-0.004169491156935656,-65.57003046944739,0.7235368036254817,4.547207688305079
llama3.2-1b,agnews,323,0.07663417284923194,0.3633220460244913,0.0,0.0,0.009754530355334301,-86.68822961933908,0.752025244298515,4.321610206416288
qwen2.5-1.5b,alpaca,324,0.038439159393850376,0.1138288965864134,0.0,0.0,-0.016511244218796517,-71.89007151219994,0.2809191976212753,0.7145085979831074
qwen2.5-1.5b,code,325,0.038324606092831455,0.08022629199299086,0.0,0.0,0.0030782772339880554,-57.90400391910225,0.2706858350673968,0.9919453815679299
qwen2.5-1.5b,math,326,0.06308033214043761,0.1576660019026203,0.0,0.0,0.01011443332955242,-48.56523418426514,0.37769663040587204,1.2699913615500373
qwen2.5-1.5b,xsum,327,0.047664357001812804,0.23885146738051974,0.0,0.0,0.01233801764249809,-38.03042107820501,0.32408448249557303,2.0354777675571976
qwen2.5-1.5b,squad,328,0.045520792864789085,0.09444163607827685,0.0,0.0,-0.0032402843236923884,-74.56629815623165,0.34065647714396213,0.7590725078191446
qwen2.5-1.5b,agnews,329,0.048762637065612416,0.14988245022490784,0.0,0.0,0.002596642807126015,-70.8928395278752,0.3135529990848214,1.0760065214885863
llama3.2-1b,alpaca,330,0.054164690361545226,0.2654469789441101,0.0,0.0,0.0015749844722449668,-76.03359007481487,0.6101453245771823,3.754372064549459
llama3.2-1b,code,331,0.059054069359167335,0.2156838220654321,0.0,0.0,0.004998209200799464,-86.17916422728452,0.6568408615148861,3.792864889735512
llama3.2-1b,math,332,0.11203693792689243,0.3156551253386188,0.0,0.0,0.026490934513509257,-30.824072837084536,0.8530452425409225,3.8754444133946544
llama3.2-1b,xsum,333,0.09356575755685705,0.30810594118943196,0.0,0.0,0.0012928159832954478,-56.11875485032808,0.7726195536432521,1.979524231966076
llama3.2-1b,squad,334,0.09511407056254764,0.4275861427854155,0.0,0.0,0.005532944157719655,-67.83711242005229,0.7266322260315865,4.030159598554588
llama3.2-1b,agnews,335,0.07445804762102812,0.337696540425604,0.0,0.0,0.00699674482643603,-85.62438730001452,0.7530936729098956,4.315782669255613
qwen2.5-1.5b,alpaca,336,0.038304360644819686,0.09726582075270247,0.0,0.0,-0.0032460848875343618,-70.35751297082753,0.2822128794984978,0.7140472192940875
qwen2.5-1.5b,code,337,0.03782731517614137,0.07565103313458552,0.0,0.0,0.0021487350501119967,-59.41217637211086,0.2671588965008454,0.8946056543907621
qwen2.5-1.5b,math,338,0.0636489166297293,0.15565854476393104,0.0,0.0,0.010840647678822285,-48.22659356351942,0.3767585887718285,1.2816191226866083
qwen2.5-1.5b,xsum,339,0.0476811999838691,0.2251782393258459,0.0,0.0,-0.016426117390394124,-32.768433406949036,0.3300623074292316,1.9516578136437182
qwen2.5-1.5b,squad,340,0.0449052363781785,0.0974937101236353,0.0,0.0,-0.005936643362045246,-70.67951059415934,0.3431230858282226,0.7707313387106253
qwen2.5-1.5b,agnews,341,0.04681375820010424,0.1346854531254709,0.0,0.0,0.0048567767292260755,-70.90908077508215,0.3161049440334476,1.2071132016346975
llama3.2-1b,alpaca,342,0.054818917899573966,0.28811963863469303,0.0,0.0,-0.01396004325896505,-75.4668484363705,0.6139216024960119,3.9180319123502345
llama3.2-1b,code,343,0.05977226613850855,0.24264277582915744,0.0,0.0,0.0034381246306002256,-88.58576475083827,0.6487472841617352,3.853792735405865
llama3.2-1b,math,344,0.11202696305220403,0.2927239114132895,0.0,0.0,0.021962597042322174,-28.761944295093407,0.8619540472139455,3.9667327599184783
llama3.2-1b,xsum,345,0.09415575849003543,0.2627574681932515,0.0,0.0,0.011967394590377767,-56.22295482158658,0.7751130254088108,1.885454519309708
llama3.2-1b,squad,346,0.09546362179086978,0.45524423785836976,0.0,0.0,-0.015301047414541191,-69.42636264115569,0.7225575554411148,4.383741658553317
llama3.2-1b,agnews,347,0.0723652615865788,0.3274405368281265,0.0,0.0,0.008809728771448144,-87.43440786637368,0.7433912957133986,4.1609934912186946
qwen2.5-1.5b,alpaca,348,0.03921899979002894,0.12343595621399014,0.0,0.0,-0.00204753703624011,-71.98775353785605,0.288764572153362,0.7465921389360609
qwen2.5-1.5b,code,349,0.039646626379229284,0.13416498157640788,0.0,0.0,0.001178154908120635,-57.49791631717234,0.268535334292557,0.7604330232481044
qwen2.5-1.5b,math,350,0.06306057697592736,0.1540005774561297,0.0,0.0,0.009731167757883658,-48.63878858434037,0.3826120466033297,1.4243322834980248
qwen2.5-1.5b,xsum,351,0.04651209622676998,0.21491731089077695,0.0,0.0,0.01371246454119679,-34.32740214914082,0.32690987880821376,1.943152342359263
qwen2.5-1.5b,squad,352,0.04497568628337961,0.09985487488830239,0.0,0.0,-0.00893990214169027,-71.81723083481191,0.3421474635539428,0.7637020149009071
qwen2.5-1.5b,agnews,353,0.048195920680301985,0.2011894823733082,0.0,0.0,0.007166123241186151,-72.01791560836136,0.3136136431183831,1.2285302119718942
llama3.2-1b,alpaca,354,0.0545488210932071,0.267891333804371,0.0,0.0,-0.014993177145719572,-74.91793961599468,0.6191576671965465,3.8497255522285534
llama3.2-1b,code,355,0.05978093992075308,0.2535400850006893,0.0,0.0,0.009221548244357114,-88.78221500162034,0.6516912684924663,3.9788646937818903
llama3.2-1b,math,356,0.11768239464772176,0.34421157198486424,0.0,0.0,0.03311407261341809,-28.694362465664746,0.8729314416989606,4.092201595735048
llama3.2-1b,xsum,357,0.09202019586714622,0.3048441732769702,0.0,0.0,-0.0157557171285152,-54.12118317633869,0.7752069868617476,2.0634949832066223
llama3.2-1b,squad,358,0.09353067391223416,0.3998466545050583,0.0,0.0,-0.016596460029482896,-64.86829967424273,0.7184602243545826,4.152232910363458
llama3.2-1b,agnews,359,0.07231095229729428,0.3242809523364511,0.0,0.0,0.008377642720937717,-88.79898060746491,0.7411306328937355,4.161370979319068
qwen2.5-1.5b,alpaca,360,0.03881264123593751,0.12225317350535479,0.0,0.0,-0.0003013830371201287,-72.66646983530373,0.2872356714377685,0.7687612622987691
qwen2.5-1.5b,code,361,0.03919666777308772,0.12311629933024332,0.0,0.0,0.002723261682316666,-58.49948420030995,0.27026269852564877,0.7590525171798019
qwen2.5-1.5b,math,362,0.06296058854805107,0.14401012677996317,0.0,0.0,0.01055225044302642,-48.46027779588476,0.3815140917186796,1.4151231458636815
qwen2.5-1.5b,xsum,363,0.046842272970313105,0.20875744072120828,0.0,0.0,-0.004178819417953505,-25.57511003762479,0.3225748509429914,1.9956460161478942
qwen2.5-1.5b,squad,364,0.04607436963466619,0.11657878508435951,0.0,0.0,-0.003361665725707952,-71.92595469728113,0.34421889429985225,0.8238657361818689
qwen2.5-1.5b,agnews,365,0.04917592318304604,0.14826061016822562,0.0,0.0,0.010141718514263653,-70.9983584549278,0.3349565791812578,1.133601843347857
llama3.2-1b,alpaca,366,0.05475700040282117,0.28224325742710044,0.0,0.0,-0.01395160657167438,-77.09896043688057,0.6200474098958945,4.093053145374003
llama3.2-1b,code,367,0.059275119569730916,0.21318200226071848,0.0,0.0,0.005378550570458163,-86.94719387106599,0.6600470431025564,3.8080148588904192
llama3.2-1b,math,368,0.1149966423826162,0.32966579130797635,0.0,0.0,0.024926144063472766,-29.95219911560415,0.86224420092014,3.9419516315024556
llama3.2-1b,xsum,369,0.0961477399768855,0.28652060462121454,0.0,0.0,-0.02975066387653369,-54.213683184981434,0.7810770777499366,2.0545853074712364
llama3.2-1b,squad,370,0.09469281970521329,0.4306105422230161,0.0,0.0,-0.009446673750877377,-67.30090103447436,0.7184954202801324,4.218536324747184
llama3.2-1b,agnews,371,0.07375459505854018,0.3092595995290799,0.0,0.0,0.005978527344763285,-87.52478225231172,0.7586390804617581,4.277458467192316
qwen2.5-1.5b,alpaca,372,0.038443416610330204,0.10843347245297176,0.0,0.0,-0.0026853003501892125,-73.08469530623405,0.28531897045457794,0.6162493307179621
qwen2.5-1.5b,code,373,0.03795548535685128,0.08262453480769655,0.0,0.0,-0.0005108041204512359,-58.46159987244754,0.2694798767185709,0.8680419938467008
qwen2.5-1.5b,math,374,0.06356497150354523,0.1610046953493254,0.0,0.0,0.00999027182906867,-47.22766049839556,0.37750893575226413,1.3714322422388858
qwen2.5-1.5b,xsum,375,0.04720328316625474,0.18043845027083227,0.0,0.0,0.0018109222650528611,-33.65133864581586,0.31979015051151993,1.1124752948412697
qwen2.5-1.5b,squad,376,0.04487773783041107,0.09729405222922091,0.0,0.0,-0.009184083983302171,-72.20079198628665,0.33992794549583355,0.699395194924762
qwen2.5-1.5b,agnews,377,0.04815056903063418,0.15532991659035406,0.0,0.0,0.005773720659315584,-71.47750715948642,0.31188594646179,1.1047479910454807
llama3.2-1b,alpaca,378,0.05387659235458232,0.280784540311491,0.0,0.0,0.005079213380813574,-80.13674436472357,0.6131010579189686,3.9756306962579746
llama3.2-1b,code,379,0.0601285554821388,0.1782989495638518,0.0,0.0,0.003989199388772263,-88.19256303086877,0.6625934914611746,3.5423940412113346
llama3.2-1b,math,380,0.11372827808929759,0.3397221710008726,0.0,0.0,0.023951659753918664,-30.465946844965238,0.8638525641770418,4.186414645946294
llama3.2-1b,xsum,381,0.09351006505943099,0.2693441490650214,0.0,0.0,-0.048942380309104916,-40.743069176375855,0.7770726170123539,1.873407803173954
llama3.2-1b,squad,382,0.09352115014265257,0.42087643854395657,0.0,0.0,-0.00604952003061765,-70.03333740755912,0.7342857272545817,4.3517785349422935
llama3.2-1b,agnews,383,0.07341180330641542,0.3102862018006756,0.0,0.0,0.009095594920217998,-86.4054980069399,0.7574818257506339,4.370684181775187
qwen2.5-1.5b,alpaca,384,0.039227118541028894,0.11228631096056076,0.0,0.0,0.017755613852292296,-70.72782932426782,0.2869995352381253,0.726501988596652
qwen2.5-1.5b,code,385,0.038515104484867904,0.10346139803816246,0.0,0.0,0.0036625813134014557,-57.953938870690784,0.2716042024981968,0.9917387438110493
qwen2.5-1.5b,math,386,0.06363266861821061,0.15443776103735696,0.0,0.0,0.010426397619768976,-47.58879472678528,0.3771842000553356,1.273161546811503
qwen2.5-1.5b,xsum,387,0.04825686643042426,0.2595982718778348,0.0,0.0,-0.0024065979421137307,-35.787541659176284,0.32618365393035287,2.1682683299396768
qwen2.5-1.5b,squad,388,0.04649044832428588,0.08392251643240034,0.0,0.0,-0.0073279943466186825,-73.61035102754828,0.3436598007553287,0.7241336192333896
qwen2.5-1.5b,agnews,389,0.04770459670500783,0.1920254841445878,0.0,0.0,0.007230409763753387,-71.55979227535427,0.31825613955264803,1.309990844358685
llama3.2-1b,alpaca,390,0.054940913459567586,0.3040828761419039,0.0,0.0,-0.0062333839945494796,-74.10664500202982,0.609309329315007,3.973006587206627
llama3.2-1b,code,391,0.06016287497301556,0.2500185283640081,0.0,0.0,0.0007561185956001248,-87.48909182772039,0.6524173391409724,3.9544979292459725
llama3.2-1b,math,392,0.11102636291581425,0.27751595203574675,0.0,0.0,0.027419811069965383,-30.68564057834446,0.8558538393772033,3.8017819507998842
llama3.2-1b,xsum,393,0.0934849507447473,0.26359014702714495,0.0,0.0,-0.020734895348548887,-53.60701048225171,0.7820087020823203,1.9125068311480395
llama3.2-1b,squad,394,0.0929559511534981,0.40578425292031106,0.0,0.0,-0.012031649440526926,-69.35885643362995,0.7180058225531338,4.047265521779375
llama3.2-1b,agnews,395,0.07690153655651702,0.33845381669805785,0.0,0.0,0.009511463955044763,-86.77272153757511,0.7546950535113761,4.413072123899232
qwen2.5-1.5b,alpaca,396,0.03729640738663834,0.08327160811665477,0.0,0.0,-0.003079387731850125,-71.72838861327617,0.284701120976356,0.6260512285705844
qwen2.5-1.5b,code,397,0.03850308089893557,0.10184414847434078,0.0,0.0,-6.894079595803904e-05,-58.90806646477431,0.2667518163002244,0.811389667492278
qwen2.5-1.5b,math,398,0.06361112787289806,0.154946134078576,0.0,0.0,0.009379910157993429,-46.986222503799944,0.3814679579663048,1.321975364395302
qwen2.5-1.5b,xsum,399,0.047025473399322185,0.22700819508033124,0.0,0.0,-0.013284946262836383,-38.27064791470762,0.3279410394593417,2.005359207650384
qwen2.5-1.5b,squad,400,0.045543710465838765,0.08291968142325246,0.0,0.0,0.0002847747057677097,-69.67101096734405,0.34453674357048664,0.7762798245917616
qwen2.5-1.5b,agnews,401,0.0475768764155586,0.1358935962586047,0.0,0.0,0.006427097238600243,-70.8828559663147,0.3172313298458755,1.114652222111908
llama3.2-1b,alpaca,402,0.05668700553960955,0.3185372541279273,0.0,0.0,0.0004117045737803138,-76.72649283688516,0.6149398740630893,4.0255549534365445
llama3.2-1b,code,403,0.058702748632209326,0.21204941645421616,0.0,0.0,0.004087910816073431,-87.28365385867654,0.6503387037073284,3.851040108464459
llama3.2-1b,math,404,0.11232789132096382,0.30683407604221496,0.0,0.0,0.024021663561463347,-31.08003970347344,0.8467951490573484,4.006022172856873
llama3.2-1b,xsum,405,0.09351110426105122,0.2807182944728837,0.0,0.0,-0.015781685352325603,-56.55158932209011,0.7814581678275806,1.8495406092913507
llama3.2-1b,squad,406,0.09558880971184722,0.5198898897585258,0.0,0.0,-0.014588710576295849,-71.01017864346503,0.72556602755864,4.513901401869679
llama3.2-1b,agnews,407,0.07404022685254533,0.3381987328345484,0.0,0.0,0.012296717651188338,-86.9268123533577,0.7491087660939891,4.235575682866312
qwen2.5-1.5b,alpaca,408,0.03831397535891929,0.07844687701790136,0.0,0.0,-0.008290830116718995,-72.1895957546309,0.2847208226923749,0.7134284080582174
qwen2.5-1.5b,code,409,0.03936554970889563,0.10668394300417368,0.0,0.0,0.0034651380274444837,-58.6135540063493,0.2741092835980548,0.865027790202455
qwen2.5-1.5b,math,410,0.06329736541791339,0.1740134195522853,0.0,0.0,0.009813276104629037,-47.47900691721588,0.380680544785153,1.4160899051426095
qwen2.5-1.5b,xsum,411,0.04919740699892759,0.21233744755454145,0.0,0.0,-0.0027000115215778386,-41.70481982529174,0.32500596162606094,1.7232650206312548
qwen2.5-1.5b,squad,412,0.04534609992165647,0.09677235981963289,0.0,0.0,-0.008061447367072039,-70.08211874738332,0.34299772772140974,0.7160545502640033
qwen2.5-1.5b,agnews,413,0.04601999496321368,0.15604992856180078,0.0,0.0,0.007311863623559456,-71.58726495616138,0.31371939533753807,1.114442519447109
llama3.2-1b,alpaca,414,0.05462400000138605,0.2792154171924821,0.0,0.0,-0.003267144028097413,-80.00825411491094,0.6159191782950617,3.8700337182149522
llama3.2-1b,code,415,0.05960635808556973,0.21945157271997526,0.0,0.0,0.006824615363031639,-87.6695355894044,0.6622407489116696,3.664184796898465
llama3.2-1b,math,416,0.11659014932505402,0.3212675464381756,0.0,0.0,0.027804681383073293,-28.77956146933138,0.8670105895462026,4.159100746714149
llama3.2-1b,xsum,417,0.09261961460324475,0.2756273209801548,0.0,0.0,-0.039485513985157095,-46.17860783636573,0.7692583257096116,1.8858301475209847
llama3.2-1b,squad,418,0.09453764024420092,0.4510015257075016,0.0,0.0,-0.0065078245848417815,-67.96464462652806,0.7268006067238362,4.302714426176964
llama3.2-1b,agnews,419,0.07564081534430589,0.31390753352448947,0.0,0.0,0.00801269171386959,-86.76688997559249,0.7447942307338646,4.082426879613257
qwen2.5-1.5b,alpaca,420,0.03865551329710281,0.09209610470338879,0.0,0.0,-0.012493876881897403,-70.90707692764698,0.2864914787769121,0.7248003302846123
qwen2.5-1.5b,code,421,0.03789391205227547,0.08661393981610735,0.0,0.0,0.0025193992685526717,-58.23069253554567,0.2668982018513835,0.9295064298072139
qwen2.5-1.5b,math,422,0.06386438902465544,0.15474617521869094,0.0,0.0,0.010825934024527667,-47.78701625736431,0.3809390518352122,1.2964580504431167
qwen2.5-1.5b,xsum,423,0.04778112585821121,0.2250771589986542,0.0,0.0,-0.0059013624489308025,-36.31906786561013,0.32557230486723154,1.8155426671053485
qwen2.5-1.5b,squad,424,0.04539600807943785,0.09103388518436697,0.0,0.0,0.0035028027445077603,-72.14932177960871,0.34382352657079457,0.7239389055108849
qwen2.5-1.5b,agnews,425,0.0494463368344404,0.1392400938499171,0.0,0.0,0.004238385841250414,-72.08873914554715,0.3205920823501517,1.0514707444164848
llama3.2-1b,alpaca,426,0.05399699456454829,0.3121381747185587,0.0,0.0,-0.002783274915069356,-74.28731498327107,0.6208040729144844,4.0900796599923845
llama3.2-1b,code,427,0.06093826271277536,0.2549264588987803,0.0,0.0,0.004811092348769308,-87.969308426138,0.659489830600329,3.83175824139407
llama3.2-1b,math,428,0.11612976900350477,0.2994779389050682,0.0,0.0,0.028386376775801192,-28.576346823200577,0.8765008952666129,3.8327745250541705
llama3.2-1b,xsum,429,0.09492535810850544,0.32985598361577567,0.0,0.0,0.012135420501232286,-51.831399138271756,0.7806301940962641,2.5137617799594247
llama3.2-1b,squad,430,0.09313083108834437,0.4086143218018679,0.0,0.0,-0.016115067154169105,-66.94415954872966,0.7291359506953803,4.379314485475772
llama3.2-1b,agnews,431,0.0736736890966732,0.3048541348059451,0.0,0.0,0.0063494088500738455,-87.02319983281193,0.7546259245488485,4.03453937508005
qwen2.5-1.5b,alpaca,432,0.03879779247931355,0.08740927428614992,0.0,0.0,-0.0054498773664236055,-71.82018741425127,0.2881531692528361,0.6802705967405122
qwen2.5-1.5b,code,433,0.039104190155171546,0.08950547886197653,0.0,0.0,0.002828573442995544,-57.842169518023745,0.27288751897574176,0.9873061149324561
qwen2.5-1.5b,math,434,0.06264918011793895,0.14928064973294708,0.0,0.0,0.008592288890853533,-48.63745672376825,0.3786367947016033,1.3049456529787324
qwen2.5-1.5b,xsum,435,0.047876536598275114,0.25799594773401324,0.0,0.0,-0.034894444197416385,-32.59613251835108,0.32852999665700555,2.047588651391771
qwen2.5-1.5b,squad,436,0.045660235460169965,0.10446701463357802,0.0,0.0,-0.00020877720415590773,-68.48395662233237,0.34302053424573664,0.7111894871424748
qwen2.5-1.5b,agnews,437,0.04677569493953917,0.15583277696548517,0.0,0.0,0.0027032317370176417,-70.66499241404239,0.3157935581586016,1.1140367758182161
llama3.2-1b,alpaca,438,0.05444785706960363,0.28461105963655614,0.0,0.0,-0.0012761948630213293,-72.2780403610319,0.6249476235258098,3.902083789219476
llama3.2-1b,code,439,0.058950076406097104,0.2087022657931814,0.0,0.0,-0.0003687129989266291,-87.93648161049933,0.6606362453878295,3.796859558305082
llama3.2-1b,math,440,0.11769571571528117,0.3545051599045699,0.0,0.0,0.027095696903765176,-29.92880867347122,0.8729735304510616,4.221095608570365
llama3.2-1b,xsum,441,0.09295064129207559,0.26743875759241253,0.0,0.0,-0.005910673826932777,-48.697022244334256,0.7703380048203086,1.914629748696412
llama3.2-1b,squad,442,0.0942247236931284,0.40434833886019605,0.0,0.0,-0.00539546930789947,-68.34786102175711,0.7240792260630675,4.124505992931691
llama3.2-1b,agnews,443,0.0725234006853046,0.35143590882233783,0.0,0.0,0.010148792013525976,-87.89094694517553,0.7366313571792867,4.473962319756048
qwen2.5-1.5b,alpaca,444,0.03874864580965187,0.11241904908220135,0.0,0.0,-9.411941841247495e-05,-71.94062827415767,0.2872789602979258,0.7015374278499372
qwen2.5-1.5b,code,445,0.03736610242051378,0.08027605302683317,0.0,0.0,-0.001946181178092976,-58.3710633099079,0.2649890560593867,0.7829608465309142
qwen2.5-1.5b,math,446,0.063978285118976,0.1498290503470639,0.0,0.0,0.01007826637662948,-47.16704143332316,0.38182574186085566,1.3610148275808334
qwen2.5-1.5b,xsum,447,0.04687080540220397,0.19735496203018038,0.0,0.0,0.007791108727455143,-27.719804237782878,0.3218907625493805,1.8725935489197172
qwen2.5-1.5b,squad,448,0.0454531333542722,0.084802627792298,0.0,0.0,0.006013221621513409,-71.33346066176895,0.3494537614079554,0.7994993926625982
qwen2.5-1.5b,agnews,449,0.04655427137588593,0.14570000731599939,0.0,0.0,0.005870854198932629,-70.98406202793123,0.3177620096023478,1.0732172031219336
llama3.2-1b,alpaca,450,0.055029145334819424,0.26881526096518366,0.0,0.0,0.000639907721430022,-75.655379585363,0.6273756482437727,3.862243004852717
llama3.2-1b,code,451,0.0573907756569025,0.23040342697060462,0.0,0.0,0.0062252906765788985,-87.68486021449787,0.6482410069941061,3.8329234061137094
llama3.2-1b,math,452,0.11541895133650018,0.327537258692835,0.0,0.0,0.022979309707880036,-29.41310494840145,0.8577623353905279,4.202796544194585
llama3.2-1b,xsum,453,0.09264638066022152,0.2786758528636279,0.0,0.0,-0.008823301076889,-58.89565474539997,0.7647698171073002,1.9181783941774455
llama3.2-1b,squad,454,0.09382121452651072,0.4390523348321694,0.0,0.0,-0.013872366815805393,-68.76711857467885,0.7264321995037128,4.315484049266032
llama3.2-1b,agnews,455,0.07392031801542592,0.32297203885793585,0.0,0.0,0.0072960503622889195,-87.40702131278815,0.7458387358718581,4.318767094119213
qwen2.5-1.5b,alpaca,456,0.03996625833882829,0.1043255483644538,0.0,0.0,-0.00303507227823141,-70.51244930010292,0.28638951293553383,0.7589671314522273
qwen2.5-1.5b,code,457,0.0372836081379424,0.08669118582634165,0.0,0.0,0.0009128964394330835,-57.80090835019944,0.26876622308826914,0.9080342279066784
qwen2.5-1.5b,math,458,0.06184923050320049,0.13746843771458095,0.0,0.0,0.009026838408783086,-46.57059769267217,0.3789288106727814,1.3570968321149934
qwen2.5-1.5b,xsum,459,0.04867028565785484,0.19405828977391443,0.0,0.0,-0.014055335134267821,-35.328872139751894,0.32487445090070083,1.8848078627912777
qwen2.5-1.5b,squad,460,0.04501706274153964,0.09739015307770058,0.0,0.0,-0.012410563111305284,-73.0293423242867,0.33904910102603203,0.7903947277068785
